PartitionKey,RowKey,source,title,description,instructor,level,role,product,duration,rating_count,rating_average,url
ms-learn,87934730-473c-4a9f-b9f2-d4cfcf1dd0e1,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,devops-engineer,azure-arc,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,19b4397b-7b9d-42cb-9cd3-c8de0938f0ab,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,devops-engineer,azure-resource-manager,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,cf78b092-5cdc-4119-97c8-d016af7ac33e,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,functional-consultant,azure,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,d538eebf-23ec-4f04-a286-af0255cce47b,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,functional-consultant,azure-monitor,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,49adcab5-d913-44fd-8bfd-ff476555f48e,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,functional-consultant,azure-arc,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,9ee8c0c3-bff9-479b-8c9a-e423faf5e607,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,functional-consultant,azure-resource-manager,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,7911bba3-506d-44e1-972e-8abd0adc5d97,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,privacy-manager,azure,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,e8704abd-0ce1-4eef-8fe9-bca27667a116,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,privacy-manager,azure-monitor,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,4a859b59-b7c8-4299-891e-ba11adfa46fc,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,privacy-manager,azure-arc,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,9252effb-ed4b-4a9d-bcde-5e66a1c26aec,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,privacy-manager,azure-resource-manager,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,206f3ffa-b651-431f-ab72-8fd14b6d2009,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,risk-practitioner,azure,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,4ee66de0-7f4d-41e5-94f3-f0cdb2474dd8,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,risk-practitioner,azure-monitor,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,cc0002cd-6995-4c3e-980b-3a614c4b8eb4,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,risk-practitioner,azure-arc,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,c750fc38-6683-4356-aecb-8a6ad5d11541,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,risk-practitioner,azure-resource-manager,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,d118d4b0-4c10-4e2b-ad80-2c30d3c077bc,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,security-engineer,azure,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,f9606649-1178-4f33-826d-08e7bb3d7e60,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,security-engineer,azure-monitor,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,d1cd6f19-131f-44d6-922b-f02e1d0875c1,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,security-engineer,azure-arc,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,31380f73-37c9-4ee4-80ee-0e8a8d3b84c3,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,security-engineer,azure-resource-manager,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,172d2d4a-779b-4ada-b771-d9393d8ab848,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,solution-architect,azure,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,62b33edc-f1c0-4626-805c-b0ef5ad5154f,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,solution-architect,azure-monitor,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,764f4852-e464-47e0-a5a8-dd93fb7568e9,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,solution-architect,azure-arc,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,9d981851-12dc-4795-9876-281308ba8839,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,solution-architect,azure-resource-manager,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,ff9faf93-a41c-4fde-a429-b52a61009aa0,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,student,azure,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,4b35b8c1-e987-4f63-8e42-83a3b8131a30,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,student,azure-monitor,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,cbf2528a-3846-4430-9b1e-5ca61faa2df7,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,student,azure-arc,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,8b5276a0-a983-426e-86b8-e3b2c31e112e,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,student,azure-resource-manager,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,072c0729-cea8-4003-94ad-7bae7042e337,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,technology-manager,azure,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,04d52d7f-5ac3-4e2c-8cca-3dd9b3f48def,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,technology-manager,azure-monitor,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,2186c6ab-adb7-4bc1-9c73-c887377c220a,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,technology-manager,azure-arc,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,a7f8c14e-4fb9-458a-a5a6-eeffc97717c2,MS Learn,Ensure stable operations and optimization across all supported workloads deployed to the cloud.,"As workloads are deployed to the cloud, operations is critical to success.",,intermediate,technology-manager,azure-resource-manager,67,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-manage/?WT.mc_id=api_CatalogApi
ms-learn,12a7e4b4-2230-4433-bd02-ed01d6e88540,MS Learn,Automate Java container deployments with Azure Pipelines,Implement a CI/CD pipeline for Java containers.,,beginner,devops-engineer,azure,56,22,4.27,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/?WT.mc_id=api_CatalogApi
ms-learn,9606dc8c-eb03-40bb-8d59-a4be1aec15fc,MS Learn,Automate Java container deployments with Azure Pipelines,Implement a CI/CD pipeline for Java containers.,,beginner,devops-engineer,azure-devops,56,22,4.27,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/?WT.mc_id=api_CatalogApi
ms-learn,4132627e-2e27-4fb6-972a-ce326c2197cd,MS Learn,Automate Java container deployments with Azure Pipelines,Implement a CI/CD pipeline for Java containers.,,beginner,administrator,azure,56,22,4.27,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/?WT.mc_id=api_CatalogApi
ms-learn,125b6fe2-88dd-42ea-b300-1265932d34ea,MS Learn,Automate Java container deployments with Azure Pipelines,Implement a CI/CD pipeline for Java containers.,,beginner,administrator,azure-devops,56,22,4.27,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/?WT.mc_id=api_CatalogApi
ms-learn,5eb5bc29-dfa8-4fb1-8833-b53c96313a8b,MS Learn,Automate Java container deployments with Azure Pipelines,Implement a CI/CD pipeline for Java containers.,,beginner,developer,azure,56,22,4.27,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/?WT.mc_id=api_CatalogApi
ms-learn,93c92ce2-3a7a-43ab-8443-1b44a600238d,MS Learn,Automate Java container deployments with Azure Pipelines,Implement a CI/CD pipeline for Java containers.,,beginner,developer,azure-devops,56,22,4.27,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/?WT.mc_id=api_CatalogApi
ms-learn,cb43101d-42dc-4e67-a1ea-814ff1aef2e1,MS Learn,Automate Java container deployments with Azure Pipelines,Implement a CI/CD pipeline for Java containers.,,beginner,solution-architect,azure,56,22,4.27,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/?WT.mc_id=api_CatalogApi
ms-learn,6d0721f9-d583-47f3-8b6c-fcb2f0b80221,MS Learn,Automate Java container deployments with Azure Pipelines,Implement a CI/CD pipeline for Java containers.,,beginner,solution-architect,azure-devops,56,22,4.27,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/?WT.mc_id=api_CatalogApi
ms-learn,34c74504-a03a-45c1-a626-d26f2f16f8e6,MS Learn,Manage AD DS domain controllers and FSMO roles,Manage AD DS domain controllers and FSMO roles,,intermediate,administrator,windows-server,54,24,4.88,https://docs.microsoft.com/en-us/learn/modules/manage-active-directory-domain-services-flexible-single-master-operation-roles/?WT.mc_id=api_CatalogApi
ms-learn,f185fbde-55ea-4960-9337-25552e9f03be,MS Learn,Manage AD DS domain controllers and FSMO roles,Manage AD DS domain controllers and FSMO roles,,intermediate,solution-architect,windows-server,54,24,4.88,https://docs.microsoft.com/en-us/learn/modules/manage-active-directory-domain-services-flexible-single-master-operation-roles/?WT.mc_id=api_CatalogApi
ms-learn,9b8b2553-e948-4fa1-8d45-d3b9de4a37d9,MS Learn,Manage AD DS domain controllers and FSMO roles,Manage AD DS domain controllers and FSMO roles,,intermediate,technology-manager,windows-server,54,24,4.88,https://docs.microsoft.com/en-us/learn/modules/manage-active-directory-domain-services-flexible-single-master-operation-roles/?WT.mc_id=api_CatalogApi
ms-learn,5dc8b784-2aa3-4406-b623-5898cab5a38d,MS Learn,Build a web API with Node.js and Express,Use Express for Node.js to build RESTful APIs. Create and configure middleware to add things like logging and authentication/authorization. Use JavaScript/TypeScript with Express to create a Node.js web server with Visual Studio Code.,,beginner,developer,azure,39,195,4.72,https://docs.microsoft.com/en-us/learn/modules/build-web-api-nodejs-express/?WT.mc_id=api_CatalogApi
ms-learn,c413123a-8be6-43e2-bb14-b22ae602cc35,MS Learn,Build a web API with Node.js and Express,Use Express for Node.js to build RESTful APIs. Create and configure middleware to add things like logging and authentication/authorization. Use JavaScript/TypeScript with Express to create a Node.js web server with Visual Studio Code.,,beginner,student,azure,39,195,4.72,https://docs.microsoft.com/en-us/learn/modules/build-web-api-nodejs-express/?WT.mc_id=api_CatalogApi
ms-learn,b61a77ac-f696-4774-b840-6af9afe10fca,MS Learn,Format alphanumeric data for presentation in C#,"Use C# to format strings with white space, special characters, padding, and alignment.  Give context to numeric data like currency, percentages, and numbers with decimals.",,beginner,developer,dotnet,41,804,4.82,https://docs.microsoft.com/en-us/learn/modules/csharp-format-strings/?WT.mc_id=api_CatalogApi
ms-learn,90a32f03-fa21-49db-aa8a-1e36f31c6376,MS Learn,Format alphanumeric data for presentation in C#,"Use C# to format strings with white space, special characters, padding, and alignment.  Give context to numeric data like currency, percentages, and numbers with decimals.",,beginner,student,dotnet,41,804,4.82,https://docs.microsoft.com/en-us/learn/modules/csharp-format-strings/?WT.mc_id=api_CatalogApi
ms-learn,406b892e-a826-4c39-93dc-d6eed6ba2b95,MS Learn,Get started with TypeScript,This module introduces you to the TypeScript language and shows you how to set up a TypeScript development environment.,,beginner,developer,vs-code,36,54,4.76,https://docs.microsoft.com/en-us/learn/modules/typescript-get-started/?WT.mc_id=api_CatalogApi
ms-learn,e8a43976-fdee-45fa-86f6-f2bb590876e0,MS Learn,Get started with TypeScript,This module introduces you to the TypeScript language and shows you how to set up a TypeScript development environment.,,beginner,student,vs-code,36,54,4.76,https://docs.microsoft.com/en-us/learn/modules/typescript-get-started/?WT.mc_id=api_CatalogApi
ms-learn,e1f23a15-64cd-4142-a212-ceac2e22d5e5,MS Learn,Write automated tests,Learn about the types of testing you can do with Rust.,,beginner,developer,azure,33,13,5.0,https://docs.microsoft.com/en-us/learn/modules/rust-automated-tests/?WT.mc_id=api_CatalogApi
ms-learn,5562ef13-8426-4ab8-8cf2-8dcc84b4eb2f,MS Learn,Write automated tests,Learn about the types of testing you can do with Rust.,,beginner,student,azure,33,13,5.0,https://docs.microsoft.com/en-us/learn/modules/rust-automated-tests/?WT.mc_id=api_CatalogApi
ms-learn,cb600d29-8a00-4ffa-93fb-5e0cdd3445cf,MS Learn,Create metadata objects in Azure Synapse serverless SQL pools,Create metadata objects in Azure Synapse serverless SQL pools,,intermediate,data-engineer,azure-synapse-analytics,38,21,4.71,https://docs.microsoft.com/en-us/learn/modules/create-metadata-objects-azure-synapse-serverless-sql-pools/?WT.mc_id=api_CatalogApi
ms-learn,99521b70-8cca-461d-bc0e-fab386ae6110,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-analyst,azure,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,b24d505f-fa72-463f-97d5-2ca7ec054969,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-analyst,m365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,63a9d99d-7a44-4067-964c-ff3526f235c1,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-analyst,dynamics-365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,ebc49537-5699-42bf-8f53-0bad4e8c601f,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-owner,azure,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,87cdf2fb-0b53-4a91-85e8-4b4998838b55,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-owner,m365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,1c0c0cae-9295-4bb3-9ddf-391c0af9b20d,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-owner,dynamics-365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,0bef9a08-28aa-44af-b53b-2d8bd0c0c486,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-user,azure,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,6450a025-f188-4ba2-9d43-9742498faa5e,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-user,m365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,65737b9e-1205-4569-bc7b-3b43834fb237,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,business-user,dynamics-365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,8fb431c6-5949-4412-928c-2db3524363ff,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,functional-consultant,azure,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,ed2bad56-511c-4b0a-9b93-771d184b6c2e,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,functional-consultant,m365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,1649ee90-22fb-430d-83eb-f5c848c533df,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,functional-consultant,dynamics-365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,72c875cf-269c-4bf6-ab4c-6a34296f3659,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,technology-manager,azure,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,be8508d1-2700-4ba3-aa7a-1f449a279e2b,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,technology-manager,m365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,bb5bb648-1f5f-4c4e-a17b-959a9c53e674,MS Learn,Learn inclusive marketing principles,Learn how to embody diversity and inclusivity across marketing engines,,beginner,technology-manager,dynamics-365,38,56,4.79,https://docs.microsoft.com/en-us/learn/modules/inclusive-marketing/?WT.mc_id=api_CatalogApi
ms-learn,1e5f59c5-0080-48f6-95c3-55bcd7b7111f,MS Learn,Integrate Azure Arc and Azure Stack HCI,Integrate Azure Arc and Azure Stack HCI,,beginner,solution-architect,azure,25,21,4.9,https://docs.microsoft.com/en-us/learn/modules/stack-hci-arc-integration/?WT.mc_id=api_CatalogApi
ms-learn,e5fa113a-f7d0-4dfa-806f-ed0724a1591e,MS Learn,Implement Windows Server DNS,Implement Windows Server DNS,,intermediate,administrator,windows-server,49,24,4.83,https://docs.microsoft.com/en-us/learn/modules/implement-windows-server-dns/?WT.mc_id=api_CatalogApi
ms-learn,62a56e19-9c1f-460a-b1bc-00e0d0fdcb42,MS Learn,Implement Windows Server DNS,Implement Windows Server DNS,,intermediate,solution-architect,windows-server,49,24,4.83,https://docs.microsoft.com/en-us/learn/modules/implement-windows-server-dns/?WT.mc_id=api_CatalogApi
ms-learn,bb5b21ce-cb96-4786-9dd7-1d7b51c1b071,MS Learn,Implement Windows Server DNS,Implement Windows Server DNS,,intermediate,technology-manager,windows-server,49,24,4.83,https://docs.microsoft.com/en-us/learn/modules/implement-windows-server-dns/?WT.mc_id=api_CatalogApi
ms-learn,966a15e6-727e-4f19-924e-31ad2cc8b4b1,MS Learn,Integrate data with Azure Data Factory or Azure Synapse Pipeline,Integrate data with Azure Data Factory or Azure Synapse Pipeline,,beginner,data-engineer,azure-data-factory,62,328,4.65,https://docs.microsoft.com/en-us/learn/modules/data-integration-azure-data-factory/?WT.mc_id=api_CatalogApi
ms-learn,70109d70-924d-4e91-b1a7-1a9909dc8a77,MS Learn,Integrate data with Azure Data Factory or Azure Synapse Pipeline,Integrate data with Azure Data Factory or Azure Synapse Pipeline,,beginner,data-engineer,azure-synapse-analytics,62,328,4.65,https://docs.microsoft.com/en-us/learn/modules/data-integration-azure-data-factory/?WT.mc_id=api_CatalogApi
ms-learn,480e52a2-a161-4db3-aa09-7d518813860e,MS Learn,Integrate data with Azure Data Factory or Azure Synapse Pipeline,Integrate data with Azure Data Factory or Azure Synapse Pipeline,,beginner,data-scientist,azure-data-factory,62,328,4.65,https://docs.microsoft.com/en-us/learn/modules/data-integration-azure-data-factory/?WT.mc_id=api_CatalogApi
ms-learn,789b53ba-728f-41c2-84e5-57962b3ff605,MS Learn,Integrate data with Azure Data Factory or Azure Synapse Pipeline,Integrate data with Azure Data Factory or Azure Synapse Pipeline,,beginner,data-scientist,azure-synapse-analytics,62,328,4.65,https://docs.microsoft.com/en-us/learn/modules/data-integration-azure-data-factory/?WT.mc_id=api_CatalogApi
ms-learn,d68ff26b-7a25-4b7e-a7fd-2e967d98a660,MS Learn,Branch code execution with the if...elif...else statement in Python,Use the if statement Boolean expressions with comparison and logic operators to express decision logic.,,beginner,developer,vs,27,1520,4.76,https://docs.microsoft.com/en-us/learn/modules/python-if-elif-else/?WT.mc_id=api_CatalogApi
ms-learn,854ec1b7-7c5a-4fbf-8257-c69bd9876a89,MS Learn,Get started with Azure Quantum,Learn how to get started with Azure Quantum and create an Azure Quantum workspace.,,beginner,developer,azure-quantum,19,77,4.79,https://docs.microsoft.com/en-us/learn/modules/get-started-azure-quantum/?WT.mc_id=api_CatalogApi
ms-learn,18a22c46-8a19-49fb-829b-4625051a0503,MS Learn,Use automated machine learning in Azure Machine Learning,Use automated machine learning in Azure Machine Learning,,beginner,ai-engineer,azure-machine-learning,45,3459,4.75,https://docs.microsoft.com/en-us/learn/modules/use-automated-machine-learning/?WT.mc_id=api_CatalogApi
ms-learn,f815222f-ebc0-40a5-bc81-b40f4b4ca9b7,MS Learn,Use automated machine learning in Azure Machine Learning,Use automated machine learning in Azure Machine Learning,,beginner,data-scientist,azure-machine-learning,45,3459,4.75,https://docs.microsoft.com/en-us/learn/modules/use-automated-machine-learning/?WT.mc_id=api_CatalogApi
ms-learn,23befbe2-f2fb-4fc2-b333-b7f3f68bffb9,MS Learn,Start the machine learning lifecycle with MLOps,"Learn enterprise AI management with our free open online course, including machine learning.",,intermediate,functional-consultant,azure,30,68,4.75,https://docs.microsoft.com/en-us/learn/modules/start-ml-lifecycle-mlops/?WT.mc_id=api_CatalogApi
ms-learn,fa0336a8-41b3-4531-aa30-f3ca2af48611,MS Learn,Start the machine learning lifecycle with MLOps,"Learn enterprise AI management with our free open online course, including machine learning.",,intermediate,functional-consultant,dynamics-365,30,68,4.75,https://docs.microsoft.com/en-us/learn/modules/start-ml-lifecycle-mlops/?WT.mc_id=api_CatalogApi
ms-learn,9129fc24-b4de-4952-83fd-55722f73487a,MS Learn,Start the machine learning lifecycle with MLOps,"Learn enterprise AI management with our free open online course, including machine learning.",,intermediate,functional-consultant,m365,30,68,4.75,https://docs.microsoft.com/en-us/learn/modules/start-ml-lifecycle-mlops/?WT.mc_id=api_CatalogApi
ms-learn,65a72087-23df-4370-8091-4679c9ea7211,MS Learn,Start the machine learning lifecycle with MLOps,"Learn enterprise AI management with our free open online course, including machine learning.",,intermediate,business-user,azure,30,68,4.75,https://docs.microsoft.com/en-us/learn/modules/start-ml-lifecycle-mlops/?WT.mc_id=api_CatalogApi
ms-learn,d6a80391-a720-4aff-979d-de637640d7b1,MS Learn,Start the machine learning lifecycle with MLOps,"Learn enterprise AI management with our free open online course, including machine learning.",,intermediate,business-user,dynamics-365,30,68,4.75,https://docs.microsoft.com/en-us/learn/modules/start-ml-lifecycle-mlops/?WT.mc_id=api_CatalogApi
ms-learn,5b708c31-f062-4998-bcf3-1d0bd8df17ff,MS Learn,Start the machine learning lifecycle with MLOps,"Learn enterprise AI management with our free open online course, including machine learning.",,intermediate,business-user,m365,30,68,4.75,https://docs.microsoft.com/en-us/learn/modules/start-ml-lifecycle-mlops/?WT.mc_id=api_CatalogApi
ms-learn,a9e10a5d-aec7-4fcb-bd05-2f93fdb16092,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,administrator,azure,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,8b707c88-6e4b-46f6-8bf0-563e91ffee36,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,administrator,azure-virtual-network,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
